_,id,channel_id,channel_name,Standardized_Core_Stance_Label,Standardized_Outgroup_Target_Type,Standardized_Ingroup_Focus_Type_Label,Standardized_Emotional_Intensity_Label
Message,115667,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115668,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,3.0
Message,115669,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,115670,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115671,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,115672,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115673,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115674,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115675,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115680,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115681,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115682,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115683,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115686,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,115687,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115688,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115689,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115690,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,115691,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115692,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115694,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115695,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115696,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,115697,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115699,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115700,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115701,1136479756,police_frequency,Outgroup Threat,Unspecified Enemy,,3.0
Message,115702,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115703,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115704,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115705,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115706,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,4.0
Message,115707,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,115708,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,115709,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115710,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115711,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115712,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115713,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115714,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115716,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115717,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115718,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115719,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115720,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115724,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115725,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115727,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115728,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115730,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115731,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115732,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115733,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115736,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115737,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115741,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115743,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Institutions and Elites,2.0
Message,115744,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115745,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115746,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115747,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115748,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115749,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115751,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115752,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,115753,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115754,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115755,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115756,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115757,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115758,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115759,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115760,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115761,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Political or Ideological Activism,4.0
Message,115762,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115763,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,115764,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115765,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115766,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115767,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115768,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,115770,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115771,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Social or Ethnic Group,2.0
Message,115775,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115776,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115777,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115778,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115780,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115781,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115783,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,115785,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115786,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115787,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115788,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115790,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115792,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115794,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115795,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115799,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Political or Ideological Activism,2.0
Message,115800,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115802,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115803,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,4.0
Message,115804,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115805,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,115806,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115808,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115809,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,115811,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115812,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115814,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115815,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,115818,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,115819,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115825,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115826,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115827,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115828,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115829,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115830,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115831,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115832,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115833,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115834,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115835,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115836,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115837,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115838,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115839,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115840,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,4.0
Message,115845,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115846,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115847,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115848,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115849,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115850,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115851,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,115852,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,3.0
Message,115853,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115854,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115855,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115856,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115857,1136479756,police_frequency,Outgroup Moral Condemnation,Unspecified Enemy,,3.0
Message,115858,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115860,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,4.0
Message,115861,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115862,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115863,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Institutions and Elites,3.0
Message,115864,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115865,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115866,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115868,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115869,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115870,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115871,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115872,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115873,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115874,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115876,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,4.0
Message,115878,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115879,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115881,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115882,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115883,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,2.0
Message,115884,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,115886,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115887,1136479756,police_frequency,Outgroup Moral Condemnation,Social or Ethnic Group,,4.0
Message,115888,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,115890,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,2.0
Message,115891,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115892,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115893,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,115895,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115896,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115898,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115899,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115900,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115901,1136479756,police_frequency,Outgroup Hate,Social or Ethnic Group,,4.0
Message,115902,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115903,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,115907,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115909,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115910,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115914,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115915,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,115916,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115917,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115918,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115919,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115920,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115921,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115922,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115923,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115924,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115925,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,115926,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115927,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115928,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115930,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115931,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,115932,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115933,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,4.0
Message,115934,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,115935,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115936,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115938,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Institutions and Elites,4.0
Message,115939,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115940,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115941,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115942,1136479756,police_frequency,Outgroup Hate,Social or Ethnic Group,,4.0
Message,115943,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115944,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115945,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115946,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Social or Ethnic Group,4.0
Message,115947,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115948,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,115949,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,National citizens and general public,4.0
Message,115950,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,National citizens and general public,3.0
Message,115951,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Social or Ethnic Group,4.0
Message,115952,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115954,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115955,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115956,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,115957,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115958,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115959,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115960,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115961,1136479756,police_frequency,Outgroup Hate,Political or Cultural Group,,4.0
Message,115962,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,115963,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115964,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115965,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115967,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,National citizens and general public,3.0
Message,115968,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115969,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115970,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115972,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115974,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Institutions and Elites,4.0
Message,115976,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115977,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115979,1136479756,police_frequency,Outgroup Threat,Institutions and Elites,,4.0
Message,115980,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115981,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115982,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115983,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115985,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,4.0
Message,115986,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Unspecified ingroup focus,2.0
Message,115987,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115988,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115989,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115991,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115992,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115993,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,115995,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,115996,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,115997,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,115998,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,115999,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Social or Ethnic Group,4.0
Message,116001,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116002,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,2.0
Message,116004,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,116005,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116009,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,116011,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116012,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116013,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,116014,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116015,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,3.0
Message,116016,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,116017,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116018,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116019,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116020,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116021,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116024,1136479756,police_frequency,Outgroup Moral Condemnation,Social or Ethnic Group,,3.0
Message,116025,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,National citizens and general public,4.0
Message,116026,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116027,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116028,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116029,1136479756,police_frequency,Outgroup Moral Condemnation,Social or Ethnic Group,,4.0
Message,116030,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116031,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,4.0
Message,116032,1136479756,police_frequency,Outgroup Hate,Political or Cultural Group,,4.0
Message,116033,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Institutions and Elites,3.0
Message,116035,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116036,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,116037,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116038,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116039,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116040,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116041,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116043,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116044,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116045,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,116047,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116049,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,116052,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116053,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116054,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,3.0
Message,116055,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116056,1136479756,police_frequency,Outgroup Moral Condemnation,Institutions and Elites,,3.0
Message,116057,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116058,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116059,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116061,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116062,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,4.0
Message,116063,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,116064,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,4.0
Message,116065,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,116066,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,116067,1136479756,police_frequency,None of the Above,No Outgroup Target,,4.0
Message,116068,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116069,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116070,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,116071,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116072,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116074,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116075,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116077,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116078,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116080,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116081,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116082,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116083,1136479756,police_frequency,Outgroup Moral Condemnation,Unspecified Enemy,,2.0
Message,116084,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116085,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116086,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116087,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116088,1136479756,police_frequency,Ingroup Victimhood,No Outgroup Target,Institutions and Elites,3.0
Message,116089,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116090,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116091,1136479756,police_frequency,Outgroup Threat,Social or Ethnic Group,,4.0
Message,116092,1136479756,police_frequency,Outgroup Threat,Political or Cultural Group,,4.0
Message,116093,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Social or Ethnic Group,2.0
Message,116094,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116095,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116096,1136479756,police_frequency,Outgroup Moral Condemnation,Political or Cultural Group,,3.0
Message,116097,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116098,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116099,1136479756,police_frequency,Outgroup Moral Condemnation,Social or Ethnic Group,,4.0
Message,116101,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116102,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116104,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116106,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116107,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
Message,116108,1136479756,police_frequency,None of the Above,No Outgroup Target,,3.0
Message,116109,1136479756,police_frequency,None of the Above,No Outgroup Target,,1.0
Message,116110,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116111,1136479756,police_frequency,None of the Above,No Outgroup Target,,2.0
Message,116112,1136479756,police_frequency,Ingroup Heroism,No Outgroup Target,Institutions and Elites,3.0
