_,id,channel_id,channel_name,date,Standardized_Core_Stance_Label,Standardized_Outgroup_Target_Type,Standardized_Ingroup_Focus_Type_Label,Standardized_Emotional_Intensity_Label
Message,378,1215500639,wlm_usa_south_carolina,2024-04-24 21:03:24+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,379,1215500639,wlm_usa_south_carolina,2024-05-07 11:58:52+00:00,None of the Above,,,
Message,380,1215500639,wlm_usa_south_carolina,2024-05-20 21:00:50+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,381,1215500639,wlm_usa_south_carolina,2024-05-28 20:01:40+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,382,1215500639,wlm_usa_south_carolina,2024-07-22 21:00:36+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,383,1215500639,wlm_usa_south_carolina,2024-08-21 20:02:17+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,384,1215500639,wlm_usa_south_carolina,2024-09-17 21:01:29+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,385,1215500639,wlm_usa_south_carolina,2024-09-27 12:10:00+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,386,1215500639,wlm_usa_south_carolina,2024-10-11 12:02:21+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,387,1215500639,wlm_usa_south_carolina,2024-11-11 20:01:18+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,388,1215500639,wlm_usa_south_carolina,2024-11-19 23:01:03+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,389,1215500639,wlm_usa_south_carolina,2024-12-31 18:02:40+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,123,1322174315,wlm_eu_north_macedonia,2024-04-02 21:34:17+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,123,1322174315,wlm_eu_north_macedonia,2024-04-02 21:34:17+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,124,1322174315,wlm_eu_north_macedonia,2024-04-22 22:02:17+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,124,1322174315,wlm_eu_north_macedonia,2024-04-22 22:02:17+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,125,1322174315,wlm_eu_north_macedonia,2024-04-24 21:03:43+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,125,1322174315,wlm_eu_north_macedonia,2024-04-24 21:03:43+00:00,Outgroup Hate,,Social or Ethnic Group,
Message,126,1322174315,wlm_eu_north_macedonia,2024-05-07 12:04:30+00:00,None of the Above,,,
Message,126,1322174315,wlm_eu_north_macedonia,2024-05-07 12:04:30+00:00,None of the Above,,,
Message,127,1322174315,wlm_eu_north_macedonia,2024-05-20 21:01:09+00:00,Outgroup Hate,,,
Message,127,1322174315,wlm_eu_north_macedonia,2024-05-20 21:01:09+00:00,Outgroup Hate,,,
Message,128,1322174315,wlm_eu_north_macedonia,2024-05-28 20:01:59+00:00,Outgroup Hate,,,
Message,128,1322174315,wlm_eu_north_macedonia,2024-05-28 20:01:59+00:00,Outgroup Threat,,,
Message,129,1322174315,wlm_eu_north_macedonia,2024-07-22 21:00:55+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,129,1322174315,wlm_eu_north_macedonia,2024-07-22 21:00:55+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,130,1322174315,wlm_eu_north_macedonia,2024-08-21 20:02:35+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,130,1322174315,wlm_eu_north_macedonia,2024-08-21 20:02:35+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,131,1322174315,wlm_eu_north_macedonia,2024-09-17 21:01:47+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,131,1322174315,wlm_eu_north_macedonia,2024-09-17 21:01:47+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,132,1322174315,wlm_eu_north_macedonia,2024-09-27 12:10:17+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,132,1322174315,wlm_eu_north_macedonia,2024-09-27 12:10:17+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,133,1322174315,wlm_eu_north_macedonia,2024-10-11 12:02:38+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,133,1322174315,wlm_eu_north_macedonia,2024-10-11 12:02:38+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,134,1322174315,wlm_eu_north_macedonia,2024-11-11 20:01:37+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,134,1322174315,wlm_eu_north_macedonia,2024-11-11 20:01:37+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,135,1322174315,wlm_eu_north_macedonia,2024-11-19 23:01:20+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,135,1322174315,wlm_eu_north_macedonia,2024-11-19 23:01:20+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,136,1322174315,wlm_eu_north_macedonia,2024-12-31 18:02:57+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,136,1322174315,wlm_eu_north_macedonia,2024-12-31 18:02:57+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,223,1541090926,wlm_be_flanders,2024-04-02 21:34:06+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,224,1541090926,wlm_be_flanders,2024-04-22 22:02:06+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,225,1541090926,wlm_be_flanders,2024-04-24 21:03:31+00:00,Outgroup Threat,,,
Message,226,1541090926,wlm_be_flanders,2024-05-07 12:04:39+00:00,None of the Above,,,
Message,227,1541090926,wlm_be_flanders,2024-05-20 21:00:58+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,228,1541090926,wlm_be_flanders,2024-05-28 20:01:48+00:00,Outgroup Threat,,,
Message,229,1541090926,wlm_be_flanders,2024-07-22 21:00:44+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,230,1541090926,wlm_be_flanders,2024-08-21 20:02:24+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,231,1541090926,wlm_be_flanders,2024-09-17 21:01:37+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,235,1541090926,wlm_be_flanders,2024-09-27 12:10:06+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,236,1541090926,wlm_be_flanders,2024-10-11 12:02:27+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,237,1541090926,wlm_be_flanders,2024-11-11 20:01:26+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,238,1541090926,wlm_be_flanders,2024-11-19 23:01:10+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,239,1541090926,wlm_be_flanders,2024-12-31 18:02:47+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,452,1169129649,wlm_eu_germany,2024-03-24 18:59:05+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,453,1169129649,wlm_eu_germany,2024-04-02 21:34:11+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,455,1169129649,wlm_eu_germany,2024-04-20 16:31:20+00:00,None of the Above,,,
Message,456,1169129649,wlm_eu_germany,2024-04-22 22:02:11+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,457,1169129649,wlm_eu_germany,2024-04-24 21:03:36+00:00,Outgroup Hate,,,
Message,465,1169129649,wlm_eu_germany,2024-04-25 19:40:58+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,466,1169129649,wlm_eu_germany,2024-04-28 09:24:50+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,475,1169129649,wlm_eu_germany,2024-04-30 07:00:19+00:00,None of the Above,,,
Message,481,1169129649,wlm_eu_germany,2024-05-07 12:04:37+00:00,None of the Above,,,
Message,482,1169129649,wlm_eu_germany,2024-05-13 17:54:29+00:00,None of the Above,,,
Message,483,1169129649,wlm_eu_germany,2024-05-19 15:27:03+00:00,None of the Above,,,
Message,484,1169129649,wlm_eu_germany,2024-05-20 21:01:02+00:00,Outgroup Hate,,,
Message,486,1169129649,wlm_eu_germany,2024-05-28 20:11:32+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,487,1169129649,wlm_eu_germany,2024-06-09 07:35:22+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,496,1169129649,wlm_eu_germany,2024-06-12 16:01:46+00:00,None of the Above,,,
Message,498,1169129649,wlm_eu_germany,2024-06-14 11:25:29+00:00,None of the Above,,,
Message,513,1169129649,wlm_eu_germany,2024-06-28 14:40:50+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,518,1169129649,wlm_eu_germany,2024-07-22 21:00:49+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,519,1169129649,wlm_eu_germany,2024-08-04 12:30:04+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,526,1169129649,wlm_eu_germany,2024-08-21 20:02:30+00:00,Outgroup Threat,,,
Message,527,1169129649,wlm_eu_germany,2024-09-04 17:03:03+00:00,None of the Above,,,
Message,528,1169129649,wlm_eu_germany,2024-09-17 21:01:41+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,529,1169129649,wlm_eu_germany,2024-09-27 12:10:11+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,531,1169129649,wlm_eu_germany,2024-11-11 20:01:31+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,532,1169129649,wlm_eu_germany,2024-11-19 23:01:14+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,533,1169129649,wlm_eu_germany,2024-12-31 17:02:44+00:00,None of the Above,,,
Message,537,1169129649,wlm_eu_germany,2024-12-31 18:02:52+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,538,1169129649,wlm_eu_germany,2025-01-04 17:02:51+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,542,1169129649,wlm_eu_germany,2025-01-09 17:51:44+00:00,None of the Above,,,
Message,545,1169129649,wlm_eu_germany,2025-01-10 17:01:44+00:00,None of the Above,,,
Message,551,1169129649,wlm_eu_germany,2025-01-13 17:02:52+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,558,1169129649,wlm_eu_germany,2025-02-11 20:06:15+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,562,1169129649,wlm_eu_germany,2025-02-15 13:05:47+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,568,1169129649,wlm_eu_germany,2025-02-19 17:31:56+00:00,None of the Above,,,
Message,576,1169129649,wlm_eu_germany,2025-02-20 17:03:51+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,1613,1290725179,wlm_canada,2024-04-02 21:34:24+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1614,1290725179,wlm_canada,2024-04-22 22:02:23+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,1615,1290725179,wlm_canada,2024-04-24 21:03:50+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,1616,1290725179,wlm_canada,2024-05-07 12:04:34+00:00,None of the Above,,,
Message,1617,1290725179,wlm_canada,2024-05-20 21:01:16+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1618,1290725179,wlm_canada,2024-05-25 07:22:21+00:00,Outgroup Hate,,,
Message,1619,1290725179,wlm_canada,2024-05-27 16:52:55+00:00,Outgroup Hate,,,
Message,1620,1290725179,wlm_canada,2024-05-28 20:02:09+00:00,Outgroup Threat,,,
Message,1621,1290725179,wlm_canada,2024-06-17 15:03:59+00:00,None of the Above,,,
Message,1622,1290725179,wlm_canada,2024-07-18 02:59:29+00:00,Outgroup Hate,,,
Message,1623,1290725179,wlm_canada,2024-07-22 21:01:03+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1624,1290725179,wlm_canada,2024-08-21 20:02:43+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1625,1290725179,wlm_canada,2024-09-17 21:01:55+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1626,1290725179,wlm_canada,2024-09-27 12:10:24+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1627,1290725179,wlm_canada,2024-10-11 12:02:45+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1628,1290725179,wlm_canada,2024-11-11 20:01:44+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,1629,1290725179,wlm_canada,2024-11-19 23:01:26+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,1630,1290725179,wlm_canada,2024-12-31 18:03:04+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,140,1269160469,wlm_usa_rhode_island,2024-04-02 21:33:58+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,140,1269160469,wlm_usa_rhode_island,2024-04-02 21:33:58+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,141,1269160469,wlm_usa_rhode_island,2024-04-22 22:02:00+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,141,1269160469,wlm_usa_rhode_island,2024-04-22 22:02:00+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,142,1269160469,wlm_usa_rhode_island,2024-04-24 21:03:23+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,142,1269160469,wlm_usa_rhode_island,2024-04-24 21:03:23+00:00,Outgroup Hate,,Social or Ethnic Group,
Message,143,1269160469,wlm_usa_rhode_island,2024-05-07 11:58:52+00:00,None of the Above,,,
Message,143,1269160469,wlm_usa_rhode_island,2024-05-07 11:58:52+00:00,None of the Above,,,
Message,144,1269160469,wlm_usa_rhode_island,2024-05-20 21:00:50+00:00,Outgroup Hate,,,
Message,144,1269160469,wlm_usa_rhode_island,2024-05-20 21:00:50+00:00,Outgroup Hate,,,
Message,145,1269160469,wlm_usa_rhode_island,2024-05-28 20:01:40+00:00,Outgroup Threat,,Social or Ethnic Group,
Message,145,1269160469,wlm_usa_rhode_island,2024-05-28 20:01:40+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,146,1269160469,wlm_usa_rhode_island,2024-07-22 21:00:35+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,146,1269160469,wlm_usa_rhode_island,2024-07-22 21:00:35+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,147,1269160469,wlm_usa_rhode_island,2024-08-21 20:02:16+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,147,1269160469,wlm_usa_rhode_island,2024-08-21 20:02:16+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,148,1269160469,wlm_usa_rhode_island,2024-09-17 21:01:29+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,148,1269160469,wlm_usa_rhode_island,2024-09-17 21:01:29+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,149,1269160469,wlm_usa_rhode_island,2024-09-27 12:09:59+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,149,1269160469,wlm_usa_rhode_island,2024-09-27 12:09:59+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,150,1269160469,wlm_usa_rhode_island,2024-10-11 12:02:20+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,150,1269160469,wlm_usa_rhode_island,2024-10-11 12:02:20+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,154,1269160469,wlm_usa_rhode_island,2024-11-11 20:01:18+00:00,None of the Above,,,
Message,155,1269160469,wlm_usa_rhode_island,2024-11-19 23:01:03+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,156,1269160469,wlm_usa_rhode_island,2024-12-31 18:02:40+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,142,1293828065,wlm_eu_austria,2024-04-02 21:34:05+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,143,1293828065,wlm_eu_austria,2024-04-22 22:02:06+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,144,1293828065,wlm_eu_austria,2024-04-24 21:03:31+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,145,1293828065,wlm_eu_austria,2024-05-07 12:04:21+00:00,None of the Above,,,
Message,146,1293828065,wlm_eu_austria,2024-05-20 21:00:57+00:00,Outgroup Hate,,,
Message,147,1293828065,wlm_eu_austria,2024-05-28 20:01:48+00:00,Outgroup Hate,,,
Message,148,1293828065,wlm_eu_austria,2024-07-22 21:00:43+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,149,1293828065,wlm_eu_austria,2024-08-21 20:02:24+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,150,1293828065,wlm_eu_austria,2024-09-17 21:01:36+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,151,1293828065,wlm_eu_austria,2024-09-27 12:10:06+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,152,1293828065,wlm_eu_austria,2024-10-11 12:02:27+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,153,1293828065,wlm_eu_austria,2024-11-11 20:01:25+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,154,1293828065,wlm_eu_austria,2024-11-19 23:01:09+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,155,1293828065,wlm_eu_austria,2024-12-31 18:02:46+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,823,1524091108,stopwhitesagenocide2,2024-03-16 07:23:29+00:00,None of the Above,,,
Message,825,1524091108,stopwhitesagenocide2,2024-05-02 12:52:43+00:00,None of the Above,,,
Message,829,1524091108,stopwhitesagenocide2,2024-05-02 12:52:46+00:00,None of the Above,,,
Message,832,1524091108,stopwhitesagenocide2,2024-12-09 11:57:28+00:00,Outgroup Threat,,,
Message,835,1524091108,stopwhitesagenocide2,2024-12-13 17:24:23+00:00,Outgroup Threat,,,
Message,836,1524091108,stopwhitesagenocide2,2024-12-14 06:20:05+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,838,1524091108,stopwhitesagenocide2,2024-12-24 14:41:51+00:00,None of the Above,,,
Message,840,1524091108,stopwhitesagenocide2,2025-01-09 09:03:39+00:00,None of the Above,,,
Message,843,1524091108,stopwhitesagenocide2,2025-02-05 15:46:16+00:00,Ingroup Victimhood,,Political or Ideological Activism,
Message,844,1524091108,stopwhitesagenocide2,2025-02-08 03:48:31+00:00,None of the Above,,,
Message,228,1399766179,wlm_usa_connecticut,2024-03-12 19:22:57+00:00,None of the Above,,,
Message,229,1399766179,wlm_usa_connecticut,2024-03-21 21:53:29+00:00,None of the Above,,,
Message,230,1399766179,wlm_usa_connecticut,2024-04-01 22:19:40+00:00,Ingroup Victimhood,,Unspecified ingroup focus,
Message,231,1399766179,wlm_usa_connecticut,2024-04-02 19:18:30+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,233,1399766179,wlm_usa_connecticut,2024-04-02 21:33:44+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,234,1399766179,wlm_usa_connecticut,2024-04-11 21:41:49+00:00,Ingroup Victimhood,,Social or Ethnic Group,
Message,235,1399766179,wlm_usa_connecticut,2024-04-14 23:30:41+00:00,None of the Above,,,
Message,236,1399766179,wlm_usa_connecticut,2024-04-16 19:20:20+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,237,1399766179,wlm_usa_connecticut,2024-04-21 18:12:55+00:00,None of the Above,,,
Message,238,1399766179,wlm_usa_connecticut,2024-04-22 22:01:46+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,239,1399766179,wlm_usa_connecticut,2024-04-24 21:03:09+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,240,1399766179,wlm_usa_connecticut,2024-05-07 11:59:26+00:00,None of the Above,,,
Message,241,1399766179,wlm_usa_connecticut,2024-05-20 21:00:35+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,242,1399766179,wlm_usa_connecticut,2024-05-28 20:01:25+00:00,Outgroup Threat,,,
Message,243,1399766179,wlm_usa_connecticut,2024-07-22 21:00:21+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,244,1399766179,wlm_usa_connecticut,2024-08-21 20:02:01+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,245,1399766179,wlm_usa_connecticut,2024-09-17 21:01:15+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,246,1399766179,wlm_usa_connecticut,2024-09-27 12:09:47+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,247,1399766179,wlm_usa_connecticut,2024-10-11 12:02:08+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,248,1399766179,wlm_usa_connecticut,2024-11-11 20:01:05+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,249,1399766179,wlm_usa_connecticut,2024-11-19 23:00:50+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,250,1399766179,wlm_usa_connecticut,2024-12-08 02:27:33+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,255,1399766179,wlm_usa_connecticut,2024-12-08 02:31:18+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,259,1399766179,wlm_usa_connecticut,2024-12-31 04:23:15+00:00,None of the Above,,,
Message,260,1399766179,wlm_usa_connecticut,2024-12-31 18:02:27+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,261,1399766179,wlm_usa_connecticut,2025-01-12 00:40:28+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,263,1399766179,wlm_usa_connecticut,2025-01-16 05:44:32+00:00,Ingroup Heroism,,Social or Ethnic Group,
Message,264,1399766179,wlm_usa_connecticut,2025-01-28 15:32:01+00:00,Outgroup Threat,,,
Message,2430,1221490296,white_powder2020,2024-03-01 12:10:18+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2431,1221490296,white_powder2020,2024-03-02 12:53:11+00:00,None of the Above,,,
Message,2432,1221490296,white_powder2020,2024-03-02 18:34:50+00:00,Ingroup Heroism,,National citizens and general public,
Message,2433,1221490296,white_powder2020,2024-03-02 19:39:26+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2434,1221490296,white_powder2020,2024-03-03 22:42:53+00:00,Outgroup Threat,,,
Message,2435,1221490296,white_powder2020,2024-03-04 11:01:43+00:00,Outgroup Hate,,,
Message,2437,1221490296,white_powder2020,2024-03-04 19:35:42+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2439,1221490296,white_powder2020,2024-03-07 14:11:34+00:00,Ingroup Victimhood,,Unspecified ingroup focus,
Message,2440,1221490296,white_powder2020,2024-03-08 07:11:06+00:00,None of the Above,,,
Message,2442,1221490296,white_powder2020,2024-03-08 17:10:13+00:00,Outgroup Threat,,,
Message,2443,1221490296,white_powder2020,2024-03-10 20:10:08+00:00,None of the Above,,,
Message,2445,1221490296,white_powder2020,2024-03-12 14:38:43+00:00,Outgroup Hate,,,
Message,2446,1221490296,white_powder2020,2024-03-13 12:00:24+00:00,Outgroup Moral Condemnation,,,
Message,2447,1221490296,white_powder2020,2024-03-14 07:33:32+00:00,Outgroup Threat,,,
Message,2448,1221490296,white_powder2020,2024-03-14 12:04:22+00:00,Outgroup Moral Condemnation,,,
Message,2449,1221490296,white_powder2020,2024-03-14 14:23:01+00:00,None of the Above,,,
Message,2450,1221490296,white_powder2020,2024-03-14 21:35:49+00:00,None of the Above,,,
Message,2455,1221490296,white_powder2020,2024-03-16 08:44:24+00:00,Ingroup Heroism,,Institutions and Elites,
Message,2458,1221490296,white_powder2020,2024-03-16 16:04:59+00:00,Outgroup Moral Condemnation,,,
Message,2460,1221490296,white_powder2020,2024-03-17 10:54:38+00:00,None of the Above,,,
Message,2461,1221490296,white_powder2020,2024-03-17 11:50:29+00:00,None of the Above,,,
Message,2462,1221490296,white_powder2020,2024-03-17 12:51:27+00:00,Outgroup Moral Condemnation,,,
Message,2463,1221490296,white_powder2020,2024-03-17 13:35:38+00:00,Outgroup Hate,,,
Message,2466,1221490296,white_powder2020,2024-03-17 19:48:16+00:00,Outgroup Hate,,,
Message,2467,1221490296,white_powder2020,2024-03-18 07:02:14+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2468,1221490296,white_powder2020,2024-03-18 09:09:44+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2469,1221490296,white_powder2020,2024-03-18 09:14:40+00:00,None of the Above,,,
Message,2470,1221490296,white_powder2020,2024-03-18 09:31:18+00:00,Outgroup Hate,,,
Message,2475,1221490296,white_powder2020,2024-03-18 20:25:14+00:00,None of the Above,,,
Message,2476,1221490296,white_powder2020,2024-03-18 21:43:34+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2478,1221490296,white_powder2020,2024-03-19 13:27:05+00:00,Ingroup Heroism,,National citizens and general public,
Message,2479,1221490296,white_powder2020,2024-03-19 13:27:05+00:00,None of the Above,,,
Message,2481,1221490296,white_powder2020,2024-03-19 14:38:45+00:00,Ingroup Heroism,,Unspecified ingroup focus,
Message,2486,1221490296,white_powder2020,2024-03-20 09:45:10+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2488,1221490296,white_powder2020,2024-03-20 18:48:50+00:00,Ingroup Heroism,,National citizens and general public,
Message,2490,1221490296,white_powder2020,2024-03-21 06:01:13+00:00,Ingroup Heroism,,Unspecified ingroup focus,
Message,2491,1221490296,white_powder2020,2024-03-21 14:26:14+00:00,Ingroup Heroism,,Unspecified ingroup focus,
Message,2492,1221490296,white_powder2020,2024-03-21 15:02:43+00:00,Outgroup Moral Condemnation,,,
Message,2494,1221490296,white_powder2020,2024-03-22 18:29:27+00:00,Outgroup Moral Condemnation,,,
Message,2497,1221490296,white_powder2020,2024-03-22 18:34:02+00:00,Outgroup Moral Condemnation,,,
Message,2499,1221490296,white_powder2020,2024-03-22 19:35:53+00:00,Outgroup Threat,,,
Message,2500,1221490296,white_powder2020,2024-03-22 19:59:22+00:00,None of the Above,,,
Message,2501,1221490296,white_powder2020,2024-03-22 20:58:31+00:00,Outgroup Moral Condemnation,,,
Message,2502,1221490296,white_powder2020,2024-03-22 21:02:16+00:00,None of the Above,,,
Message,2503,1221490296,white_powder2020,2024-03-22 21:26:38+00:00,Outgroup Moral Condemnation,,,
Message,2505,1221490296,white_powder2020,2024-03-23 10:22:09+00:00,None of the Above,,,
Message,2509,1221490296,white_powder2020,2024-03-23 11:00:28+00:00,Outgroup Hate,,,
Message,2510,1221490296,white_powder2020,2024-03-23 13:34:00+00:00,None of the Above,,,
Message,2511,1221490296,white_powder2020,2024-03-23 14:44:12+00:00,Outgroup Moral Condemnation,,,
Message,2512,1221490296,white_powder2020,2024-03-23 22:18:25+00:00,Outgroup Hate,,,
Message,2513,1221490296,white_powder2020,2024-03-24 11:03:28+00:00,Outgroup Moral Condemnation,,,
Message,2515,1221490296,white_powder2020,2024-03-24 18:33:02+00:00,Outgroup Threat,,,
Message,2516,1221490296,white_powder2020,2024-03-25 09:18:53+00:00,Outgroup Threat,,,
Message,2517,1221490296,white_powder2020,2024-03-25 14:33:25+00:00,Outgroup Hate,,,
Message,2518,1221490296,white_powder2020,2024-03-25 18:57:04+00:00,Outgroup Moral Condemnation,,,
Message,2519,1221490296,white_powder2020,2024-03-26 10:06:51+00:00,Outgroup Moral Condemnation,,,
Message,2521,1221490296,white_powder2020,2024-03-26 10:48:11+00:00,Outgroup Threat,,,
Message,2523,1221490296,white_powder2020,2024-03-26 18:13:02+00:00,Ingroup Heroism,,Political or Ideological Activism,
Message,2524,1221490296,white_powder2020,2024-03-26 20:41:09+00:00,Outgroup Moral Condemnation,,,
Message,2525,1221490296,white_powder2020,2024-03-27 10:14:21+00:00,Outgroup Hate,,,
Message,2526,1221490296,white_powder2020,2024-03-27 10:14:21+00:00,Outgroup Moral Condemnation,,,
Message,2527,1221490296,white_powder2020,2024-03-27 11:42:16+00:00,Outgroup Moral Condemnation,,,
Message,2528,1221490296,white_powder2020,2024-03-27 11:53:56+00:00,Outgroup Moral Condemnation,,,
Message,2529,1221490296,white_powder2020,2024-03-28 11:37:41+00:00,Outgroup Hate,,,
Message,2530,1221490296,white_powder2020,2024-03-28 12:00:07+00:00,Outgroup Moral Condemnation,,,
